.id,place,zip,place_of_total,total_number,retired_number,disabled_number,widow_number,spouse_number,children_number,total_benefits,retired_benefits,widow_benefits,age65_benefits,zip_ben
Maryland,,21222,,12245,7070,1840,1580,655,1100,11475,7267,1550,8425,1.02786421499293
Maryland,,21237,,4715,2955,605,520,245,390,4558,3075,539,3380,1.04060913705584
Maryland,"Baltimore, West",,,12650,6915,2425,1360,330,1620,10493,6362,1156,7800,
Maryland,,21223,,4635,2260,1060,535,135,645,3535,1916,426,2640,0.847787610619469
Maryland,,21229,,8015,4655,1365,825,195,975,6958,4446,730,5160,0.955102040816327
Maryland,Brightseat,,,21830,13100,3300,1730,560,3140,17742,11291,1376,13705,
Maryland,,20716,,1860,1235,220,180,50,175,1705,1163,160,1340,0.9417004048583
Maryland,,20717,,15,10,5,0,0,0,16,11,1,10,1.1
Maryland,,20721,,2220,1510,225,150,65,270,2079,1487,134,1545,0.98476821192053
Maryland,,20722,,640,390,100,60,30,60,516,336,46,430,0.861538461538462
Maryland,,20731,,95,50,20,5,5,15,70,41,5,55,0.82
Maryland,,20743,,5495,3265,825,500,150,755,4092,2580,362,3485,0.790199081163859
Maryland,,20747,,3920,2060,735,315,95,715,3045,1697,245,2180,0.82378640776699
Maryland,,20753,,100,50,15,10,0,25,72,37,8,55,0.74
Maryland,,20774,,3855,2510,500,260,95,490,3278,2242,214,2540,0.893227091633466
Maryland,,20775,,20,15,5,0,0,0,16,13,0,15,0.866666666666667
Maryland,,20785,,3515,1955,625,245,70,620,2774,1646,195,2005,0.841943734015345
Maryland,,20791,,60,35,10,5,0,10,49,28,2,30,0.8
Maryland,,20792,,35,15,15,0,0,5,28,12,3,15,0.8
Maryland,Cambridge,,,22005,15415,2340,1950,880,1420,20575,15386,1899,16310,
Maryland,,21601,,5365,3935,430,475,265,260,5329,4150,500,4265,1.05463786531131
Maryland,,21609,,20,15,5,0,0,0,20,16,1,15,1.06666666666667
Maryland,,21612,,175,135,10,15,10,5,164,130,13,145,0.962962962962963
Maryland,,21613,,3870,2670,505,335,80,280,3483,2568,317,2780,0.961797752808989
Maryland,,21622,,160,130,5,10,5,10,144,118,12,130,0.907692307692308
Maryland,,21624,,50,40,0,5,5,0,46,41,3,45,1.025
Maryland,,21625,,390,270,40,35,20,25,352,256,37,290,0.948148148148148
Maryland,,21626,,40,30,0,5,5,0,33,25,3,30,0.833333333333333
Maryland,,21627,,15,10,5,0,0,0,11,7,2,10,0.7
Maryland,,21629,,1625,1100,175,160,60,130,1492,1089,148,1185,0.99
Maryland,,21631,,520,390,35,50,15,30,494,386,45,400,0.98974358974359
Maryland,,21632,,1260,800,195,115,40,110,1113,764,104,850,0.955
Maryland,,21634,,125,95,10,10,5,5,106,83,9,100,0.873684210526316
Maryland,,21636,,220,135,40,15,5,25,192,127,18,145,0.940740740740741
Maryland,,21639,,695,405,115,90,15,70,615,390,85,445,0.962962962962963
Maryland,,21640,,230,120,40,25,15,30,192,111,23,130,0.925
Maryland,,21641,,40,30,5,5,0,0,40,28,5,30,0.933333333333333
Maryland,,21643,,1000,645,155,80,25,95,873,603,74,665,0.934883720930232
Maryland,,21647,,65,50,5,5,5,0,64,50,7,60,1
Maryland,,21648,,65,50,5,10,0,0,57,44,6,50,0.88
Maryland,,21649,,215,135,40,15,10,15,183,118,13,135,0.874074074074074
Maryland,,21652,,75,60,5,5,5,0,75,60,7,65,1
Maryland,,21653,,40,30,0,5,5,0,37,30,3,35,1
Maryland,,21654,,450,330,20,45,45,10,500,390,50,385,1.18181818181818
Maryland,,21655,,920,620,100,90,35,75,830,588,89,650,0.948387096774194
Maryland,,21657,,165,120,25,5,5,10,156,115,8,115,0.958333333333333
Maryland,,21659,,190,125,30,15,5,15,164,116,13,125,0.928
Maryland,,21660,,640,400,85,60,20,75,532,368,52,430,0.92
Maryland,,21662,,245,190,15,15,20,5,254,214,12,200,1.12631578947368
Maryland,,21663,,1195,920,60,100,75,40,1248,1020,105,960,1.10869565217391
Maryland,,21664,,140,100,20,5,5,10,125,90,6,95,0.9
Maryland,,21665,,75,60,5,5,5,0,84,66,6,55,1.1
Maryland,,21669,,85,65,5,5,5,5,73,60,4,60,0.923076923076923
Maryland,,21671,,215,170,15,15,10,5,206,170,16,170,1
Maryland,,21672,,80,60,10,10,0,0,62,45,7,60,0.75
Maryland,,21673,,585,415,55,45,35,35,556,428,43,430,1.03132530120482
Maryland,,21675,,45,40,0,5,0,0,32,28,3,35,0.7
Maryland,,21676,,115,90,5,10,5,5,102,87,8,95,0.966666666666667
Maryland,,21677,,115,95,5,5,5,5,112,94,6,90,0.989473684210526
Maryland,,21679,,100,65,10,10,5,10,91,66,7,70,1.01538461538462
Maryland,,21835,,115,75,20,15,0,5,102,69,13,80,0.92
Maryland,,21869,,270,195,30,20,5,20,228,174,16,200,0.892307692307692
Maryland,Camp Springs,,,64365,40545,8305,5770,2755,6990,55744,37213,4994,43285,
Maryland,,20601,,2075,1210,325,175,85,280,1856,1168,155,1250,0.965289256198347
Maryland,,20602,,2025,1115,385,200,70,255,1716,1011,176,1190,0.906726457399103
Maryland,,20603,,1395,775,190,150,55,225,1226,741,133,850,0.956129032258065
Maryland,,20604,,230,115,45,20,5,45,206,111,19,130,0.965217391304348
Maryland,,20606,,85,55,5,15,5,5,69,49,10,70,0.890909090909091
Maryland,,20607,,920,565,120,75,35,125,769,499,61,600,0.883185840707965
Maryland,,20608,,160,100,30,15,10,5,143,93,13,115,0.93
Maryland,,20609,,270,190,20,35,15,10,245,183,28,220,0.963157894736842
Maryland,,20610,,40,20,10,5,0,5,33,20,4,20,1
Maryland,,20611,,145,90,15,15,10,15,130,81,14,100,0.9
Maryland,,20612,,75,55,10,5,5,0,69,53,2,65,0.963636363636364
Maryland,,20613,,1560,980,200,155,60,165,1395,917,141,1070,0.935714285714286
Maryland,,20615,,95,65,10,10,5,5,93,66,8,75,1.01538461538462
Maryland,,20616,,660,390,110,60,30,70,522,321,48,420,0.823076923076923
Maryland,,20617,,215,145,20,25,15,10,206,152,22,165,1.04827586206897
Maryland,,20618,,145,105,10,15,5,10,127,93,14,110,0.885714285714286
Maryland,,20619,,915,585,100,90,55,85,841,578,87,655,0.988034188034188
Maryland,,20620,,140,85,20,10,5,20,114,70,12,85,0.823529411764706
Maryland,,20621,,270,175,25,35,15,20,227,155,25,195,0.885714285714286
Maryland,,20622,,645,420,80,65,30,50,596,403,59,440,0.959523809523809
Maryland,,20623,,230,140,30,10,10,40,202,137,4,140,0.978571428571428
Maryland,,20624,,150,90,20,25,5,10,133,82,18,105,0.911111111111111
Maryland,,20625,,175,130,15,15,5,10,164,123,15,135,0.946153846153846
Maryland,,20626,,85,60,10,10,0,5,73,52,12,65,0.866666666666667
Maryland,,20627,,75,60,5,5,5,0,71,57,5,65,0.95
Maryland,,20628,,105,65,10,10,10,10,87,61,8,75,0.938461538461539
Maryland,,20629,,95,70,5,5,10,5,89,67,6,75,0.957142857142857
Maryland,,20630,,50,35,10,0,5,0,44,32,1,35,0.914285714285714
Maryland,,20632,,65,40,5,10,5,5,57,38,9,45,0.95
Maryland,,20634,,460,255,70,50,20,65,372,232,38,275,0.909803921568627
Maryland,,20635,,15,10,0,5,0,0,14,8,3,10,0.8
Maryland,,20636,,1180,770,130,125,75,80,1046,727,116,870,0.944155844155844
Maryland,,20637,,635,410,75,60,30,60,589,407,55,425,0.992682926829268
Maryland,,20639,,1515,1025,150,150,70,120,1475,1039,146,1085,1.01365853658537
Maryland,,20640,,1170,715,150,95,60,150,890,570,74,795,0.797202797202797
Maryland,,20645,,170,130,15,5,10,10,169,138,7,115,1.06153846153846
Maryland,,20646,,2620,1700,300,250,135,235,2350,1623,233,1855,0.954705882352941
Maryland,,20650,,1580,1070,135,165,90,120,1402,1022,151,1205,0.955140186915888
Maryland,,20653,,1635,930,285,140,85,195,1346,845,124,1030,0.908602150537634
Maryland,,20656,,115,70,15,20,5,5,93,58,14,75,0.828571428571429
Maryland,,20657,,2030,1235,260,185,100,250,1815,1212,161,1340,0.981376518218623
Maryland,,20658,,215,140,25,20,10,20,160,107,14,145,0.764285714285714
Maryland,,20659,,2135,1285,295,240,120,195,1920,1236,209,1400,0.961867704280156
Maryland,,20660,,30,15,5,5,0,5,23,11,4,20,0.733333333333333
Maryland,,20661,,20,15,0,5,0,0,17,12,2,15,0.8
Maryland,,20662,,370,235,45,35,25,30,284,193,22,260,0.821276595744681
Maryland,,20664,,430,280,55,50,10,35,386,260,39,290,0.928571428571429
Maryland,,20667,,75,45,15,5,0,10,63,40,4,45,0.888888888888889
Maryland,,20670,,20,15,0,0,0,5,16,12,1,15,0.8
Maryland,,20674,,180,135,15,10,10,10,158,124,10,140,0.918518518518519
Maryland,,20675,,250,175,30,20,10,15,229,167,17,180,0.954285714285714
Maryland,,20676,,415,290,25,50,20,30,399,285,49,315,0.982758620689655
Maryland,,20677,,320,250,15,15,15,25,292,236,17,240,0.944
Maryland,,20678,,1485,900,225,165,50,145,1353,879,148,1000,0.976666666666667
Maryland,,20680,,190,135,15,20,15,5,155,118,17,155,0.874074074074074
Maryland,,20684,,185,125,15,15,10,20,162,119,13,135,0.952
Maryland,,20685,,725,485,75,75,25,65,693,482,74,505,0.993814432989691
Maryland,,20686,,85,70,0,5,10,0,88,78,4,80,1.11428571428571
Maryland,,20687,,65,50,0,10,5,0,58,43,10,55,0.86
Maryland,,20688,,730,565,25,80,45,15,695,565,72,650,1
Maryland,,20689,,245,170,30,20,10,15,226,165,16,185,0.970588235294118
Maryland,,20690,,120,85,10,15,5,5,116,88,12,90,1.03529411764706
Maryland,,20692,,185,130,15,20,10,10,157,117,16,140,0.9
Maryland,,20693,,150,90,25,10,10,15,131,80,12,95,0.888888888888889
Maryland,,20695,,735,465,100,55,45,70,657,439,50,495,0.944086021505376
Maryland,,20714,,460,295,50,60,15,40,438,292,62,330,0.989830508474576
Maryland,,20732,,850,510,115,95,30,100,802,515,85,545,1.00980392156863
Maryland,,20735,,4005,2455,570,330,145,505,3352,2148,269,2605,0.874949083503055
Maryland,,20736,,985,680,115,85,40,65,937,664,77,710,0.976470588235294
Maryland,,20744,,6160,4120,710,395,240,695,5271,3691,334,4190,0.895873786407767
Maryland,,20745,,2925,1630,530,230,90,445,2251,1331,181,1720,0.816564417177914
Maryland,,20746,,3020,1795,440,255,90,440,2299,1429,190,1870,0.796100278551532
Maryland,,20748,,5140,3260,665,425,185,605,4090,2696,341,3480,0.826993865030675
Maryland,,20749,,80,40,15,5,5,15,63,32,7,45,0.8
Maryland,,20750,,75,40,15,5,5,10,62,36,5,45,0.9
Maryland,,20752,,60,20,20,5,0,15,46,15,5,20,0.75
Maryland,,20754,,905,625,75,95,55,55,890,648,90,670,1.0368
Maryland,,20757,,105,55,25,10,0,15,82,44,5,55,0.8
Maryland,,20762,,30,5,10,0,0,15,22,5,1,5,1
Maryland,,20772,,3865,2525,455,305,145,435,3499,2408,270,2605,0.953663366336634
Maryland,,20773,,120,90,10,10,0,10,126,100,9,95,1.11111111111111
Maryland,Columbia,,,38200,26675,3500,3530,1675,2820,38217,28393,3615,29070,
Maryland,,20701,,15,15,0,0,0,0,14,12,1,10,0.8
Maryland,,20759,,305,230,20,20,15,20,320,245,23,240,1.06521739130435
Maryland,,20763,,220,135,40,20,5,20,201,136,15,145,1.00740740740741
Maryland,,20777,,390,280,30,30,30,20,400,305,30,305,1.08928571428571
Maryland,,21029,,850,620,45,55,50,80,870,671,57,650,1.08225806451613
Maryland,,21036,,245,185,15,15,15,15,263,210,15,200,1.13513513513514
Maryland,,21041,,65,45,10,5,0,5,68,53,5,45,1.17777777777778
Maryland,,21042,,4585,3460,260,375,260,230,4840,3833,401,3735,1.10780346820809
Maryland,,21043,,3280,2290,270,300,155,265,3297,2437,309,2510,1.06419213973799
Maryland,,21044,,4540,3300,405,370,165,300,4689,3629,386,3485,1.09969696969697
Maryland,,21045,,3815,2485,475,270,130,455,3642,2574,260,2560,1.03581488933602
Maryland,,21046,,1150,730,175,75,40,130,1133,785,81,745,1.07534246575342
Maryland,,21075,,1830,1130,245,180,65,210,1774,1187,181,1230,1.05044247787611
Maryland,,21104,,520,380,35,50,25,30,524,400,52,395,1.05263157894737
Maryland,,21150,,30,20,5,5,0,0,27,17,3,20,0.85
Maryland,,21163,,690,490,55,60,35,50,704,524,67,525,1.06938775510204
Maryland,,21227,,5500,3545,685,595,215,460,5130,3541,579,3945,0.998871650211566
Maryland,,21228,,9350,6755,680,1040,420,455,9458,7181,1085,7720,1.06306439674315
Maryland,,21723,,80,50,10,10,5,5,82,56,10,55,1.12
Maryland,,21737,,145,95,10,5,10,25,140,100,7,95,1.05263157894737
Maryland,,21738,,320,240,20,25,15,20,347,275,24,235,1.14583333333333
Maryland,,21765,,25,20,0,5,0,0,27,20,4,25,1
Maryland,,21794,,250,175,10,20,20,25,267,199,20,195,1.13714285714286
Maryland,Cumberland,,,22575,13660,2915,2820,1640,1540,20194,13347,2608,16165,
Maryland,,21501,,305,145,65,25,10,60,250,138,22,170,0.951724137931035
Maryland,,21502,,9025,5600,1160,1095,530,640,8160,5512,1033,6515,0.984285714285714
Maryland,,21503,,40,20,5,5,5,5,33,21,4,30,1.05
Maryland,,21504,,45,30,5,5,5,0,39,28,6,35,0.933333333333333
Maryland,,21505,,100,75,10,5,5,5,96,76,6,80,1.01333333333333
Maryland,,21520,,360,220,35,50,30,25,302,197,47,265,0.895454545454546
